price_date,brand_code,city_code,region_code,fuel_code,price_nzd_per_litre,source
2025-03-07,MOBIL,AMK,AUK,P91,2.554,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,AMK,AUK,P95,2.77,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,AMK,AUK,P98,2.875,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,AMK,AUK,DSL,2.519,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,PUK,AUK,P91,2.632,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,PUK,AUK,P95,2.789,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,PUK,AUK,P98,2.932,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,PUK,AUK,DSL,2.515,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,PUK,AUK,P91,2.622,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,PUK,AUK,P95,2.852,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,PUK,AUK,P98,2.939,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,PUK,AUK,DSL,2.569,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,PUK,AUK,P91,2.641,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,PUK,AUK,P95,2.859,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,PUK,AUK,P98,2.946,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,PUK,AUK,DSL,2.583,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WHE,AUK,P91,2.77,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WHE,AUK,P95,2.913,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WHE,AUK,P98,3.058,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WHE,AUK,DSL,2.643,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WHE,AUK,P91,2.773,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WHE,AUK,P95,2.982,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WHE,AUK,P98,3.087,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WHE,AUK,DSL,2.713,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,WHE,AUK,P91,2.748,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,WHE,AUK,P95,2.96,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,WHE,AUK,P98,3.048,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,WHE,AUK,DSL,2.716,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,GBI,AUK,P91,2.98,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,GBI,AUK,P95,3.15,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,GBI,AUK,P98,3.275,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,GBI,AUK,DSL,2.888,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,GBI,AUK,P91,2.987,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,GBI,AUK,P95,3.22,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,GBI,AUK,P98,3.313,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,GBI,AUK,DSL,2.914,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,GBI,AUK,P91,2.979,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,GBI,AUK,P95,3.202,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,GBI,AUK,P98,3.3,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,GBI,AUK,DSL,2.944,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,HAM,WKO,P91,2.653,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,HAM,WKO,P95,2.789,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,HAM,WKO,P98,2.952,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,HAM,WKO,DSL,2.525,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HAM,WKO,P91,2.583,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HAM,WKO,P95,2.795,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HAM,WKO,P98,2.894,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HAM,WKO,DSL,2.517,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,HAM,WKO,P91,2.661,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,HAM,WKO,P95,2.878,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,HAM,WKO,P98,2.988,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,HAM,WKO,DSL,2.637,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,CAM,WKO,P91,2.712,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,CAM,WKO,P95,2.86,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,CAM,WKO,P98,3.002,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,CAM,WKO,DSL,2.595,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,CAM,WKO,P91,2.608,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,CAM,WKO,P95,2.83,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,CAM,WKO,P98,2.939,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,CAM,WKO,DSL,2.543,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,CAM,WKO,P91,2.714,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,CAM,WKO,P95,2.932,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,CAM,WKO,P98,3.041,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,CAM,WKO,DSL,2.684,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TEA,WKO,P91,2.706,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TEA,WKO,P95,2.863,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TEA,WKO,P98,3.007,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TEA,WKO,DSL,2.596,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TEA,WKO,P91,2.645,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TEA,WKO,P95,2.875,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TEA,WKO,P98,2.958,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TEA,WKO,DSL,2.589,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TEA,WKO,P91,2.73,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TEA,WKO,P95,2.945,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TEA,WKO,P98,3.058,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TEA,WKO,DSL,2.713,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TPO,WKO,P91,2.759,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TPO,WKO,P95,2.908,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TPO,WKO,P98,3.044,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TPO,WKO,DSL,2.643,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TPO,WKO,P91,2.68,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TPO,WKO,P95,2.895,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TPO,WKO,P98,3.0,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TPO,WKO,DSL,2.621,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TPO,WKO,P91,2.754,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TPO,WKO,P95,2.985,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TPO,WKO,P98,3.088,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TPO,WKO,DSL,2.721,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TOK,WKO,P91,2.716,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TOK,WKO,P95,2.866,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TOK,WKO,P98,3.002,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TOK,WKO,DSL,2.6,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TOK,WKO,P91,2.685,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TOK,WKO,P95,2.882,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TOK,WKO,P98,2.987,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TOK,WKO,DSL,2.612,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TOK,WKO,P91,2.715,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TOK,WKO,P95,2.948,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TOK,WKO,P98,3.039,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TOK,WKO,DSL,2.687,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,THA,WKO,P91,2.71,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,THA,WKO,P95,2.862,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,THA,WKO,P98,3.008,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,THA,WKO,DSL,2.606,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,THA,WKO,P91,2.632,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,THA,WKO,P95,2.85,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,THA,WKO,P98,2.954,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,THA,WKO,DSL,2.566,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,THA,WKO,P91,2.77,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,THA,WKO,P95,2.978,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,THA,WKO,P98,3.072,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,THA,WKO,DSL,2.715,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TGA,BOP,P91,2.675,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TGA,BOP,P95,2.827,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TGA,BOP,P98,2.979,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TGA,BOP,DSL,2.564,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TGA,BOP,P91,2.656,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TGA,BOP,P95,2.87,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TGA,BOP,P98,2.974,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TGA,BOP,DSL,2.593,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TGA,BOP,P91,2.538,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TGA,BOP,P95,2.761,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TGA,BOP,P98,2.858,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TGA,BOP,DSL,2.494,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,ROT,BOP,P91,2.75,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,ROT,BOP,P95,2.91,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,ROT,BOP,P98,3.058,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,ROT,BOP,DSL,2.64,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,ROT,BOP,P91,2.73,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,ROT,BOP,P95,2.948,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,ROT,BOP,P98,3.046,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,ROT,BOP,DSL,2.651,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,ROT,BOP,P91,2.601,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,ROT,BOP,P95,2.824,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,ROT,BOP,P98,2.938,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,ROT,BOP,DSL,2.582,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WHK,BOP,P91,2.737,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WHK,BOP,P95,2.901,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WHK,BOP,P98,3.043,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WHK,BOP,DSL,2.627,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WHK,BOP,P91,2.739,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WHK,BOP,P95,2.958,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WHK,BOP,P98,3.054,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WHK,BOP,DSL,2.673,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,WHK,BOP,P91,2.622,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,WHK,BOP,P95,2.835,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,WHK,BOP,P98,2.939,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,WHK,BOP,DSL,2.596,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TPU,BOP,P91,2.751,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TPU,BOP,P95,2.916,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TPU,BOP,P98,3.045,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TPU,BOP,DSL,2.625,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TPU,BOP,P91,2.713,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TPU,BOP,P95,2.925,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TPU,BOP,P98,3.019,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,TPU,BOP,DSL,2.648,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TPU,BOP,P91,2.589,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TPU,BOP,P95,2.808,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TPU,BOP,P98,2.91,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,TPU,BOP,DSL,2.551,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,NPR,HKB,P91,2.661,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,NPR,HKB,P95,2.815,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,NPR,HKB,P98,2.953,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,NPR,HKB,DSL,2.555,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,NPR,HKB,P91,2.725,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,NPR,HKB,P95,2.927,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,NPR,HKB,P98,3.03,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,NPR,HKB,DSL,2.655,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,HST,HKB,P91,2.633,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,HST,HKB,P95,2.793,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,HST,HKB,P98,2.926,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,HST,HKB,DSL,2.536,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HST,HKB,P91,2.692,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HST,HKB,P95,2.897,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HST,HKB,P98,3.002,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HST,HKB,DSL,2.635,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,HVN,HKB,P91,2.656,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,HVN,HKB,P95,2.815,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,HVN,HKB,P98,2.961,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,HVN,HKB,DSL,2.537,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HVN,HKB,P91,2.724,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HVN,HKB,P95,2.946,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HVN,HKB,P98,3.048,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HVN,HKB,DSL,2.656,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WAI,HKB,P91,2.733,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WAI,HKB,P95,2.896,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WAI,HKB,P98,3.036,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WAI,HKB,DSL,2.628,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WAI,HKB,P91,2.783,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WAI,HKB,P95,2.997,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WAI,HKB,P98,3.103,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WAI,HKB,DSL,2.706,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,NPL,TKI,P91,2.644,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,NPL,TKI,P95,2.87,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,NPL,TKI,P98,2.955,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,NPL,TKI,DSL,2.581,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,NPL,TKI,P91,2.709,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,NPL,TKI,P95,2.919,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,NPL,TKI,P98,3.027,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,NPL,TKI,DSL,2.676,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HAW,TKI,P91,2.724,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HAW,TKI,P95,2.921,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HAW,TKI,P98,3.034,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,HAW,TKI,DSL,2.655,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,HAW,TKI,P91,2.743,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,HAW,TKI,P95,2.975,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,HAW,TKI,P98,3.069,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,HAW,TKI,DSL,2.716,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,STR,TKI,P91,2.742,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,STR,TKI,P95,2.946,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,STR,TKI,P98,3.052,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,STR,TKI,DSL,2.652,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,STR,TKI,P91,2.746,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,STR,TKI,P95,2.97,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,STR,TKI,P98,3.084,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,STR,TKI,DSL,2.706,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,PMR,MWT,P91,2.596,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,PMR,MWT,P95,2.743,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,PMR,MWT,P98,2.902,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,PMR,MWT,DSL,2.491,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,PMR,MWT,P91,2.611,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,PMR,MWT,P95,2.836,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,PMR,MWT,P98,2.935,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,PMR,MWT,DSL,2.536,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,PMR,MWT,P91,2.62,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,PMR,MWT,P95,2.844,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,PMR,MWT,P98,2.926,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,PMR,MWT,DSL,2.596,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WHA,MWT,P91,2.655,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WHA,MWT,P95,2.8,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WHA,MWT,P98,2.953,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,WHA,MWT,DSL,2.533,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WHA,MWT,P91,2.705,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WHA,MWT,P95,2.906,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WHA,MWT,P98,3.005,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,WHA,MWT,DSL,2.632,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,WHA,MWT,P91,2.65,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,WHA,MWT,P95,2.869,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,WHA,MWT,P98,2.968,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,WHA,MWT,DSL,2.615,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,LVN,MWT,P91,2.633,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,LVN,MWT,P95,2.797,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,LVN,MWT,P98,2.93,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,LVN,MWT,DSL,2.538,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,LVN,MWT,P91,2.697,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,LVN,MWT,P95,2.896,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,LVN,MWT,P98,2.998,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,LVN,MWT,DSL,2.607,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,LVN,MWT,P91,2.644,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,LVN,MWT,P95,2.868,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,LVN,MWT,P98,2.957,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,LVN,MWT,DSL,2.622,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,FLD,MWT,P91,2.705,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,FLD,MWT,P95,2.852,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,FLD,MWT,P98,3.002,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,FLD,MWT,DSL,2.58,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,FLD,MWT,P91,2.724,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,FLD,MWT,P95,2.926,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,FLD,MWT,P98,3.029,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,BP,FLD,MWT,DSL,2.637,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,FLD,MWT,P91,2.707,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,FLD,MWT,P95,2.93,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,FLD,MWT,P98,3.029,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,MOBIL,FLD,MWT,DSL,2.654,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TMR,MWT,P91,2.728,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TMR,MWT,P95,2.87,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TMR,MWT,P98,3.018,petrolmate scrape (2026-05-18) + brand-offset backfill
2025-03-07,Z,TMR,MWT,DSL,2.619,petrolmate scrape (2026-05-18) + brand-offset backfill
